잡지명	개벽 제10호
발행일	1921년 04월 01일
기사제목	文化事業의 急先務로 民衆劇을 提唱하노라 (Advocating for Popular Theater as the Urgent Priority of Cultural Projects)
필자	玄哲
기사형태	문예평론 (Literary Criticism)

文化事業의 急先務로 民衆劇을 提唱하노라
						玄哲
"To perform theater is to express humanity," said the German stage art scholar Dr. Carl Hagemann. Shakespeare said, "All the world's a stage, And all the men and women merely players," and my late teacher, Mr. Shimamura Hōgetsu, always encouraged me, saying, "Hyŏn, you must not forget your responsibility to lubricate the inner life of the desolate and withered Korean people." Indeed, does theater have such a close relationship with our human lives? We are already witnessing the situation in a country like Russia, where a population of 120 million, suffering from hunger and cold day and night without respite, is being educated through theater by the government's power, using enormous wealth and the utmost effort. While theater is undoubtedly an indispensable art for all civilized nations and peoples, that is, countries with egalitarian common sense, it seems that among all the facilities for educating humanity, there is nothing more appropriate, simple, convenient, and necessary than theater as an institution for rapidly educating the masses in large numbers and in a short time, especially in countries like Russia where the level of knowledge is uneven and class distinctions are severe.

Whatever anyone may say, the present 20th century is the era of the masses. Today's phenomenon is an era where politics, law, economics, morality, and religion have become meaningless if they abandon the masses. In our past human society, the masses held no significance whatsoever in the state or society. The majority populace was considered to have fulfilled their duty as people if they simply obeyed, conformed, and consented under a single despot, sovereign, hero, great genius, great scholar, or else under a small number of aristocrats or oligarchic politicians. If they did not comply, they were labeled heretics, rebels, or traitors and immediately eliminated <107> from that society. However, today, this reckless, savage, and intimidating era has already passed, and voices calling for the popular will, humanity, public opinion, popular sovereignty, social contract, freedom, and self-awareness have swelled among all humankind across the globe. Thus, politicians assert these through politics, jurists champion them through law, economists advocate for them through economics, educators cry out for them through education, religious figures whisper them through religion, moralists preach them through morality, scientists search for them through science, newspaper and magazine publishers seek them through newspapers and magazines, and artists scream for them through art. Whether viewed longitudinally, horizontally, externally, or internally, the conclusion is being drawn that the masses must be enlightened under the banner of "culture." Therefore, how seriously the 20th-century zeitgeist regards these "masses," and consequently how importantly it regards "mass culture," is something that I believe wise readers will understand without me needing to offer a lengthy argument.

At this point, if we do not first explain what meaning these two characters, "culture" (文化), or rather the term "culturalism" (文化主義), holds, I believe it will be difficult to clearly grasp the true intention behind advocating for popular theater under the meaning of the cultural project in question. Originally, the meaning of culture encompasses various meanings. While there is the interpretation of culture that takes the meaning of "civilization" in English, which can also be synonymous with enlightenment (文明), vaguely meaning that all of humanity has escaped from a barbaric state, this is not the culture I am referring to, nor is it, of course, the culture used in the shallow sense like a newspaper's page 3 reporter explaining "Establishment of public baths due to cultural development..." At the very least, it is the culture meant by "Culture" (컬트아), signifying enlightenment, cultivation, moral education, or "Enlightenment" (엔리끼틴멘트), meaning edification, enlightenment, development, illumination, clarification, or, even more profoundly, the culture possessing the meaning of Germany's "Kultur" (쿠르투르). To explain this in detail, the German people, from the end of the 18th century to the 19th century, regarded themselves as inheritors of Greek "Humanism" (휴마니씀), positioning themselves as a nation possessing the historically glorious "Kultur" even more clearly than other nations. In other words, the German people came to possess a boastful pride, <108> considering it the highest honor that they had inherited the brilliant Greek culture. So, what is the nature of this Greek culture they prided themselves on inheriting? Greece in its golden age, centered on art, saw a flourishing of academic, religious, and spiritual civilization, radiating brilliant splendor. At the same time, on the other hand, embodying the essence of the "Dionysian" (다이오니사치), its worldly hedonism, intoxicated with the pleasures of this world—its materialism—was also quite remarkable. Thus, the Greek civilization, the so-called Hellenism, where these two civilizations, spiritual and material, harmonized and united, represents the unity of spirit and flesh (靈肉一致). Germany's "Kultur," which inherited this spirit-flesh unity of Greek civilization, can be considered to encompass the entirety of both the material and the spiritual. To put it more clearly, the German people's understanding of "Kultur" possessed a precise, concrete content. Explaining this, Zornell (쫀멜) and others at the University of Berlin defined "Kultur" as the "completion of personality" (人格完成). For "Kultur" to be established, there must necessarily be two things: that which is cultured and that which cultures. The former is the individual personality, and the latter includes all spiritual products such as art, science, morality, religion, etc. Thus, using objective culture as a tool, following the essence of individuality, fostering and completing personality is what culture means," they said. Therefore, culture truly develops the individual and society. Culturalism in this sense can become human life itself; going further, it speaks to the ultimate, highest purpose of human life. Therefore, when we plan for the improvement of our individual or social lives, it is natural to proceed under the banner of such culture. However, there are also those who interpret this "Kultur" monistically. That is, some modern socialists regard only material life as the entirety of human life, saying that this culturalism is merely something encountered accidentally or inevitably on the path of life, and that we cannot weave clothes from flowers. They called art and scholarship useless *ornaments (*飾物). Also, viewing culture solely as spiritual life, like Eucken (오이켄), can be considered a misunderstanding. Since this "Kultur" originated from the spirit-flesh unity of Greek civilization, and since one aspect of being human is the body, the material life aspect cannot but be defined as half of culturalism. At the same time, where there is no spirit, one cannot be called human, so no one can deny that this is also its other half. Therefore, the complete improvement and development of humanity can be found in the realm of harmony where these two are fully equipped and balanced. In short, just as it is erroneous to view the recently advocated culturalism solely as material, like some socialists, it is <109> also a misunderstanding to see it as the entirety of the spiritual movement, like Eucken. Transcending such monistic, narrow-minded perspectives, we must see it as truly broad gospel that gives great happiness, overflowing joy, and hope to humanity. Therefore, the "culture" I refer to in the title "Urgent Priority of Cultural Projects" is not the culture of "civilization," nor the culture of "culture" (컬트아), nor the culture of "enlightenment" (엔리끼텐멘트), nor even the culture of "Kultur" (쿠르투르) in the monistic sense, but rather "Kultur" encompassing a dualistic meaning—that is the culture I indicate. In other words, it refers to the "Kultur" culture derived from the spirit-flesh unity of Hellenism, the dualistic elements of individual personality and all spiritual products such as art, science, morality, religion, etc. Furthermore, whatever others may say, whatever culture England may call for, whatever culture Russia may seek, whatever culture France may pursue, whatever culture India may desire, whatever culture Egypt may wish for, it is none of our concern. We Koreans cannot but cry out for, seek, pursue, desire, and wish for the culture necessary for our Korea. Korea's current situation is one where everything is insubstantial, weak, decadent, and empty. Our politics has many deficiencies concerning our national life; our laws are insufficient in protecting our rights; our economy is weak in its self-sufficiency to enable our compatriots to live independently; our education lacks adequate facilities to satisfy the thirst for knowledge of our descendants; our religion lacks the unifying power to provide solace to our inner lives; our morality has much emptiness in our lives; our science lacks widespread practical application for our survival; our newspapers and magazines still have a narrow sphere of influence for the development of our common sense; and our art still lacks the vitality to enrich our life's emotions. The global trends of the 20th century have relentlessly surged into our Korea as well, and like people all over the world, a very small number of those with new knowledge have begun to cry out limitlessly about life and death, war and peace, victory and defeat, love and freedom, nation and culture, self-completion, revolution of life, state, what have you. While crying these out, they came to feel the sorrow of reality. They realized that everything from the past was not truly ours, not the path we should truly tread. While trying to discard everything from the past, they are still flustered and confused, unable to decide what new things to seek—this is the general situation in Korea today. I believe this situation will continue for some <110> time. Some individuals who have become aware of this sorrowful reality are active in various fields, and the call for culture has reached a high pitch. Politicians try to pursue culture through politics, which cannot be said to be impossible, but there is too little freedom in Korea today. Jurists try to guide culture through law, which also cannot be called wrong, but given Korea's current situation, it cannot yet be called the most urgent task. Economists seek culture through economics, but given Korea's current circumstances, spiritual cultivation is insufficient, and an overemphasis on materialism seems likely. Educators try to propagate culture through education, but under Korea's current education system, its power to reach and benefit all twenty million compatriots universally seems small. Religious figures try to spread culture through religion, but in today's Korea, where just two people gathering means religion, three people gathering means religion, and talk of this or that religion proliferates like residents' doorplates in every neighborhood, lacking unity and convenience, and being biased towards the spiritual aspect, it is difficult to call this the urgent priority for advocating culture. Moralists try to promote culture through morality, but this too has standards and limits and has little connection to "inspiration." Thus, it leaves something to be desired regarding the dualistic "Kultur" we demand. Furthermore, while there may be those who advocate culture through science, it is too broad and roundabout, suspected of being too slow for the immediate urgency. Those in charge of newspapers and magazines try to advance culture through them, but among twenty million compatriots, those who read newspapers and magazines number less than one hundred thousand, which is not only too small a number, but who knows how many compatriots even know our Korean script? In the current Korean situation where literacy is so unevenly spread, relying solely on newspapers and magazines is not reassuring. Then, by what means and what method should we improve this urgent Korean culture at present? While it cannot be said that all arts lack power, individual arts in their current extremely weakened state in Korea will require considerable time to enlighten the culture of this nation. Considering Korea's present condition, unless we pursue new culture at a speed ten or a hundred times faster than other countries, we will never be able to catch up with those who are ahead. In our special position, different from other countries, where we must proceed at the maximum express speed, with acceleration, we lack the leisure for the general public—aside from a small number of scholars engaged in specialized research—to slowly learn through protracted <111> time and long effort in all social endeavors like politics, law, economics, education, religion, morality, science, newspapers, magazines, and art. At this point, as mentioned before, we cannot help but think about the establishment of "Kultur," the completion of personality—that which is cultured and that which cultures. Therefore, above all else, we must know ourselves and understand our own lives. Along with knowing oneself, there is a need to know one's living community, human life. And the most popular way for the largest number of people to become cultured—universally, quickly, whether aristocrat or commoner, literate or illiterate, old or young—gathering together is the popular theater (民衆劇場) and popular drama (民衆劇). This is why countries all over the world have long been calling with one voice for popular theaters and popular stages. It is under this meaning—out of this necessity—that the writer advocates, with a heart full of passion, ten or a hundred times more intensely than people in other countries, for popular theaters and popular drama as the urgent priority of cultural projects.

So, what is the nature of popular drama itself? The writer wishes to briefly outline the content of this popular drama in a general way. The term "masses" (民衆) should not be interpreted narrowly as "audience" (觀衆), but rather in the sense of general compatriots, separated from regional divisions or class ideology, meaning aristocrats, commoners, city dwellers, and farmers all encompassed together. Based on the characteristics of these masses, various changes will arise in the ultimate purpose of drama as a social phenomenon, or in the means and methods of achieving that purpose. In other words, due to the relationship of drama to the masses or the influence of the masses on drama, dramas with close connections to the masses in terms of motive, purpose, or form will emerge. This is popular art theater, namely, popular drama. As such, the term "popular drama" is comprehensive and may seem very vague at first glance, but it can generally be classified into three types: 1. Drama with the masses as its subject matter, 2. Drama that is the common property of the masses, 3. Drama for the enlightenment of the masses. The first case refers to so-called modern drama of the masses, meaning drama containing popular elements. Like the works of Hauptmann, Gorky, and Ibsen (하프트만, 코루키이, 입센), which are written with laborers, the lowly, farmers, etc., as subject matter, this type of popular drama based on subject matter is outside the scope of this discussion, so there is nothing more to explain now. Next, the second type is drama created by the masses themselves or otherwise shared by the masses. The third type is drama as an educational institution for the masses, meaning popular drama viewed from the perspective of its purpose and motivation—that is, the reason for staging the drama or providing it to the masses. This can be illustrated as follows:
<112>

Majority-Based Drama: Drama aiming for the emotion generated when tens of thousands of people gather simultaneously to watch.
Intimacy-Based Drama: Drama where the stage and audience are inseparable, where intimacy between actors and audience is vital.
Autonomy-Based Drama: Drama where the masses form a kind of theater troupe, owning the theater and jointly managing or administering it.
Co-performance-Based Drama: Drama where the masses cooperate jointly to produce the play.

Religious Enlightenment: Enlightenment effect aimed at propagating religious doctrines.
Moral Enlightenment: Enlightenment effect aimed at cultivating character; also educational enlightenment, helping the ignorant learn quickly or understand social conditions and human nature.
Regenerative Enlightenment: Possessing an enlightenment function separately while simultaneously achieving the goal of art itself. (Meaning achieving two objectives with one action - 一擧兩得의 意)

Regarding the content of this popular drama, the writer wished to explain it in more detail, but due to space limitations on the page, there is no time <113> for such lengthy exposition. Furthermore, delving into more profound aspects would make it too specialized in tone, so the writer will stop at this brief explanation and lay down the pen. However, it is a fact clearly worth noting that in countries around the world, the movement for popular drama and popular theater, linking the words "culture" and "masses," is intensifying day by day. It goes without saying that various countries in Europe and America are engrossed in this popular drama. After the Great War, in Japan, Imperial University, Waseda University, and Keio University took the lead in organizing drama literature research societies and vigorously embarked on the New Drama movement. In China, the activity in the New Drama movement centered around Hu Shih (胡適氏), a professor in the Faculty of Letters at Peking University, is a major event worthy of attention. Only our Korea, intoxicated in a peach blossom spring dream (桃園春夢), regards theater with revulsion like snakes and scorpions (蛇蝎視). Yet, merely hearing distorted rumors in passing about what others are doing, talking about masses, culture, labor, society, etc., fails to devise any strategy to educate and guide these masses. How can those with discerning eyes not sigh in distress? Because theater expresses human life, it can represent all the internal and external aspects, social or individual, attached to us humans. Its effects include the function of an entertainment institution and the function of an enlightenment institution. The efficacy of its transmission is not passive reception but self-awareness; not coercion but freedom; intellectual yet emotional; not for the few but for the many; not lengthy but brief; not based on plutocracy or lineage but on the equality of all people; and it has the popular characteristic of having no discrimination whatsoever between the literate class, the scholarly class, the ignorant, or laborers. Therefore, in societies that value these masses, religious figures try to propagate their tenets through popular drama, moralists try to disseminate morality through it, socialists assert their ideology through this popular drama, and present-day Russia encourages theater with its national power to educate the entire populace quickly and in large numbers—all for these reasons. The appropriate artistic domain to realize our ideals and demands is the theater. When will such a movement arise among our people, shedding falsehood, class, wealth disparity, chaos, and jealousy, seeking the truth of reality, equality, mutual aid, and cooperation, where year after year, tens of thousands of people gather together to seek enlightenment, pleasure, stimulation, and release from frustration in the theater? We must not forget the words of Dr. Hagemann: "Universities are aristocratic; the stage is plebeian. We Germans pride ourselves more than anything that over 20,000 actors from all classes labor for the masses."
...(End)...<114>
<107-114>

**Summary**

Hyŏn Ch'ŏl argues passionately that popular theater (民衆劇) is the most urgent cultural priority (急先務) for Korea in 1921. He defines "culture" broadly, drawing on the German concept of "Kultur" as encompassing both spiritual and material development for individual and societal progress (靈肉一致). Comparing theater to other avenues like politics, law, economics, education, religion, science, and print media, he concludes that theater is uniquely suited to rapidly educate and enlighten the largest number of Koreans—regardless of class, literacy, or age—due to its direct, emotional, communal, and accessible nature. He classifies popular theater into types based on subject matter, ownership/creation, and purpose (enlightenment: religious, moral, educational, regenerative). He laments Korea's backwardness in embracing theater compared to Russia, Japan, and China, urging the nation to adopt it as a vital tool for self-awareness, social cohesion, and overcoming the "sorrowful reality" (現實悲哀) of its current state.

This article is historically significant as it reflects the intense desire among Korean intellectuals during the colonial period to find effective means for national enlightenment and cultural self-strengthening amidst perceived stagnation and oppression. It highlights the urgency felt to "catch up" with other nations, the influence of international intellectual currents (German philosophy, Russian revolutionary culture, Japanese and Chinese New Drama movements), and the specific challenges faced in Korea (low literacy, political restrictions, social divisions). Hyŏn Ch'ŏl's focus on theater as a *mass* medium bypassing literacy and class barriers, and his definition of a holistic "culture" aimed at "completing personality" and achieving "spirit-flesh unity," offer valuable insights into early 20th-century Korean cultural nationalism and the strategies proposed for navigating colonial modernity.

**Named Entities**

玄哲	현철	Hyŏn Ch'ŏl
附件되는 社會的 或 個人的의 內部나 外部를 劇으로 表示할 수가 잇는 것이며	부체되는 사회적 혹 개인적의 내부나 외부를 극으로 표시할 수가 있는 것이며	Can represent through drama the internal or external aspects, social or individual, attached (to humans) (Older spelling of 있는)
效果로는 娛樂機關의 作用도 잇고 敎化機關의 作用도 잇스며	효과로는 오락 기관의 작용도 있고 교화 기관의 작용도 있으며	Its effects include the function of an entertainment institution and an enlightenment institution (Older spelling of 있고, 있으며)
傳達의 效用은 被覺이 아니고 自覺이며	전달의 효용은 피각이 아니고 자각이며	The efficacy of its transmission is self-awareness, not passive reception (被覺)
强制가 아니고 自由이며	강제가 아니고 자유이며	Is freedom, not coercion
智的인 同時에 情的이고	지적인 동시에 정적이고	Is intellectual and at the same time emotional
少數가 아니고 多數인 것과	소수가 아니고 다수인 것과	Being for the many, not the few
長時間이 아니고 短時間인 것과	장시간이 아니고 단시간인 것과	Being brief, not lengthy
財閥이나 門閥이 아니고 四民平等인 것과	재벌이나 문벌이 아니고 사민 평등인 것과	Being based on equality of all people (四民平等), not plutocracy or lineage
識者階級이나 學者階級이나 無識者나 勞動者나 何等의 差別이 업는 民衆的인 特色이 잇는 것이다	식자 계급이나 학자 계급이나 무식자나 노동자나 하등의 차별이 없는 민중적인 특색이 있는 것이다	It has the popular characteristic of having no discrimination whatsoever (何等) between the literate class, scholarly class, the ignorant, or laborers (Older spelling of 없는, 있는)
尊重視하는 社會에서는	존중시하는 사회에서는	In societies that value/respect (the masses)
自己의 宗旨를 宣傳하랴고 하며	자기의 종지를 선전하려고 하며	Try to propagate their tenets (Older spelling of 하려고)
道德을 傳布하랴고 하며	도덕을 전포하려고 하며	Try to disseminate morality (Older spelling of 하려고)
社會主義者는 그 主義를 主張하며	사회주의자는 그 주의를 주장하며	Socialists assert their ideology
現時露國은 그 國力으로써 演劇을 奬勵하야	현시 로국은 그 국력으로써 연극을 장려하여	Present-day Russia encourages theater with its national power (Older spelling of 하여)
全國民衆을 速成으로 多數로 敎化하는 것은 모도 이러한 理由가 잇는 까닭이다	전 국민중을 속성으로 다수로 교화하는 것은 모두 이러한 이유가 있는 까닭이다	Educating the entire populace quickly and in large numbers is all for these reasons (Older spelling of 모두, 있는)
理想要求를 實現하게 하는 適當한 藝術部門은 劇場이다	이상 요구를 실현하게 하는 적당한 예술 부문은 극장이다	The appropriate artistic domain to realize ideals and demands is the theater
우리民族間에도	우리 민족 간에도	Among our people too
虛僞·階級·貧富·渾沌·猜忌를 벗어나	허위·계급·빈부·혼돈·시기를 벗어나	Shedding falsehood, class, wealth disparity, chaos, jealousy
眞實·平等·共濟·相助의 眞理를 차저	진실·평등·공제·상조의 진리를 찾아	Seeking the truth of reality, equality, mutual aid (共濟), and cooperation (相助) (Older spelling of 찾아)
年年歲歲로	연년세세로	Year after year
幾千幾萬의 民衆이 한가지 모듬에 參席하여	기천 기만의 민중이 한가지 모듬에 참석하여	Tens of thousands of people attending gatherings together (모듬 - gathering, archaic/dialectal?)
敎化·快樂·刺戟·鬱散을 求할 劇場을 要求하게 될는지	교화·쾌락·자극·울산을 구할 극장을 요구하게 될는지	Will come to demand theaters to seek enlightenment, pleasure, stimulation, release from frustration (鬱散)
大學은 貴族的이요	대학은 귀족적이요	Universities are aristocratic
舞臺는 平民的이다	무대는 평민적이다	The stage is plebeian/popular
우리獨逸은 모든 階級的로부터 2萬以上의 俳優가 民衆을 爲하여 勞動함을 무엇보다도 自矜한다	우리 독일은 모든 계급으로부터 2만 이상의 배우가 민중을 위하여 노동함을 무엇보다도 자긍한다	We Germans pride ourselves more than anything that over 20,000 actors from all classes labor for the masses
이저서는 아니되겟다	잊어서는 아니 되겠다	Must not forget (Older spelling of 잊어서는 아니 되겠다)
-e 

---------------------------


잡지명	개벽 제10호
발행일	1921년 04월 01일
기사제목	文化事業의 急先務로 民衆劇을 提唱하노라
필자	玄哲
기사형태	문예평론

文化事業의 急先務로 民衆劇을 提唱하노라
						玄哲
『演劇을 한다는 것은 人間을 表現하는 것이다』라고 한 말은 獨逸舞臺 美術學者『카루울·하아께만』博士가 한 말이다. 『쉑스피아』는 『世界는 한 舞臺이요, 人類는 모다 俳優이다』하엿고 『玄君 자네는 冷落枯凋한 朝鮮民族의 內部生活에 기름을 처주는 責任이 잇는 것을 이저서는 아니되겟다』고 한 말은 故 恩師 島村抱月씨가 恒常 筆者를 奬勵하여 준말이다. 果然 演劇이 우리 人類生活에 그처럼 密接한 關係가 잇는 것인가? 一億 二千萬이나 되는 人口가 朝夕이 간 곳이 업시 飢寒에 쪼들린 露西亞가튼 나라에서도 政府의 힘으로 巨大한 財産과 最善의 努力을 다하야 全國民을 演劇으로 敎化를 시키는 現狀은 우리가 이미 目睹하는 바이다. 演劇이 모든 文明한 나라 民族 即 均等으로 常識을 가진 나라에도 勿論 업지 못할 必要한 藝術이지마는 그 中에도 더욱이 露西亞가티 知識의 程度가 고르지 못하고 階級의 分揀이 甚한 나라에서 그 모든 民衆을 卒地에 急速히 多數히 短時間에 敎養하는 機關은 모든 人類를 敎養하는 設備物中에 演劇 밧게는 適切하고 簡易하고 便利하고 必要한 것 업는 것갓다.
어떠한 사람이 무엇이라고 하여도 現今의 20世紀는 民衆時代이다. 政治·法律·經濟·道德·宗敎의 모든 것이 民衆을 저버리고는 如何한 意味가 업시된 時代가 今日의 現象이다.  往者의 우리 人類社會에는 모든 民衆이 國家나 社會에서 어떠한 意味도 가진 것이 업섯다. 多數民衆이라는 것은 一人의 專制者이나 一人의 主權者이나 一人의 英雄이나 一人의 大天才나 一人의 大學者이나 그러치 아니면 少數의 貴族이나 寡人의 政治家미테서 한가지로 서로 服從하고 順應하고 應諾하면 人民의 人民된 義務를 다하엿다고 하엿고 이를 應從치 아니하면 背道者, 謀反者, 反逆者라 하여 곳 그 社會에서＜107＞淘汰하고 말앗다. 그러치마는 오늘은 이러한 無謀野味한 恐迫時代는 이미 다 지나고 民心이니 人道이니 輿論이니 民本이니 民約이니 自由이니 自覺이니 하는 소리가 온 地球上 모든 人類間에 膨脹하게 되엇다. 그리하여 政治家는 政治로써 이를 主張하고 法律家는 法律로써 이를 主唱하며 經濟家는 經濟로써 이를 提唱하고 敎育家는 敎育으로써 이를 부르지즈며 宗敎家는 宗敎로써 이를 속살거리고 道德家는 道德으로써 이를 唱道하며 科學者는 科學으로써 이를 차즈며 新聞이나 雜誌業者는 新聞雜誌로써 이를 求하고 藝術家는 藝術로써 이를 絶呌하야 縱觀的이나 或은 橫觀的이나 그러치 아니하면 外部的이나 內部的으로 한가지 文化라는 標語下에서 民衆을 敎化하여야 하겟다고 結論을 定하고자 한다. 그러면 20世紀 思潮가 얼마나 이 民衆이라 하는 것을 重大시하며 딸아서 民衆文化이라고 하는 것을 重要視하는 지는 記者가 區區한 辯論을 들이지 아니하여도 賢明한 讀者諸君은 諒解할 줄 아는 바이다.
